1709588022,154.54.44.74,be3284.ccr21.slc01.atlas.cogentco.com,US,Salt Lake City,40.788399,-111.977997
1709588022,154.54.72.109,be2779.ccr41.par01.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,154.54.41.146,be3037.ccr21.den01.atlas.cogentco.com,US,Denver,39.861698,-104.672997
1709588022,104.44.22.215,be-100-0.ibr01.ams30.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,104.44.41.164,ae33-0.icr02.lon22.ntwk.msn.net,GB,London,51.470600,-0.461941
1709588022,154.54.7.130,be2718.ccr22.cle04.atlas.cogentco.com,US,Cleveland,41.411701,-81.849800
1709588022,154.54.60.6,be3487.ccr51.lhr01.atlas.cogentco.com,GB,London,51.470600,-0.461941
1709588022,154.54.5.102,be3144.ccr41.sjc03.atlas.cogentco.com,US,San Jose,37.362598,-121.929001
1709588022,104.44.19.100,be-12-0.ibr02.mrs20.ntwk.msn.net,FR,Marseille,43.439272,5.221424
1709588022,154.54.44.161,be3042.ccr21.lpl01.atlas.cogentco.com,GB,Liverpool,53.333599,-2.849720
1709588022,104.44.23.238,be-124-0.ibr02.ams21.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,45.11.104.9,po30.0103.hkg12.hk.misaka.io,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.16.19,be-7-0.ibr01.ewr30.ntwk.msn.net,US,Newark,40.692501,-74.168701
1709588022,104.44.29.168,be-8-0.ibr02.par30.ntwk.msn.net,FR,Paris,49.012798,2.550000
1709588022,66.28.4.238,be3599.ccr31.bos01.atlas.cogentco.com,US,Boston,42.364300,-71.005203
1709588022,104.44.42.190,ae27-0.icr02.hkg20.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.21.143,be-102-0.ibr01.mwh01.ntwk.msn.net,US,Moses Lake,47.207699,-119.320000
1709588022,104.44.19.117,be-7-0.ibr01.ber20.ntwk.msn.net,DE,Berlin,52.351389,13.493889
1709588022,104.44.7.51,be-12-0.ibr02.lon22.ntwk.msn.net,GB,London,51.470600,-0.461941
1709588022,104.44.23.107,be-120-0.ibr02.fra21.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.19.87,be-5-0.ibr01.dsm05.ntwk.msn.net,US,Des Moines,41.534000,-93.663101
1709588022,104.44.17.4,be-13-0.ibr02.ewr30.ntwk.msn.net,US,Newark,40.692501,-74.168701
1709588022,129.250.2.12,ae-8.r20.nwrknj03.us.bb.gin.ntt.net,us
1709588022,104.44.17.225,be-18-0.ibr02.pus03.ntwk.msn.net,KR,Busan,35.179501,128.938004
1709588022,154.54.91.29,be3257.ccr21.sjc01.atlas.cogentco.com,US,San Jose,37.362598,-121.929001
1709588022,37.49.236.178,etisalat.par.franceix.net,FR,Paris,49.012798,2.550000
1709588022,104.44.28.89,be-19-0.ibr02.pus03.ntwk.msn.net,KR,Busan,35.179501,128.938004
1709588022,129.250.4.73,ae-1.r22.sngpsi07.sg.bb.gin.ntt.net,sg
1709588022,104.44.230.68,ae22-0.icr03.ams21.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,104.44.230.44,ae28-0.icr01.ams30.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,184.104.199.150,port-channel1.core1.sin2.he.net,SG,Singapore,1.350190,103.994003
1709588022,129.250.5.237,ae-8.r22.sngpsi07.sg.bb.gin.ntt.net,sg
1709588022,64.125.25.72,ae12.cs3.ord2.us.zip.zayo.com,US,Chicago,41.978600,-87.904800
1709588022,154.54.42.98,be3038.ccr22.den01.atlas.cogentco.com,US,Denver,39.861698,-104.672997
1709588022,129.250.3.46,ae-2.r21.parsfr04.fr.bb.gin.ntt.net,fr
1709588022,154.54.61.170,be3768.rcr31.fra06.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.230.30,ae21-0.icr04.ams30.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,104.44.232.129,ae22-0.icr02.fra21.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.28.162,be-21-0.ibr01.mrs21.ntwk.msn.net,FR,Marseille,43.439272,5.221424
1709588022,104.44.18.222,be-8-0.ibr01.cys04.ntwk.msn.net,US,Cheyenne,41.155701,-104.811997
1709588022,154.54.1.5,be3238.ccr21.sea02.atlas.cogentco.com,US,Seattle,47.449001,-122.308998
1709588022,154.54.43.18,be2088.ccr21.alb02.atlas.cogentco.com,US,Albany,42.748299,-73.801697
1709588022,154.54.86.109,be2029.ccr32.slc01.atlas.cogentco.com,US,Salt Lake City,40.788399,-111.977997
1709588022,149.6.43.205,be4214.rcr21.b019066-1.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,154.54.39.149,be2391.ccr51.lhr01.atlas.cogentco.com,GB,London,51.470600,-0.461941
1709588022,154.54.61.33,be2151.ccr32.par04.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,154.54.91.33,be3258.ccr22.sjc01.atlas.cogentco.com,US,San Jose,37.362598,-121.929001
1709588022,154.54.61.17,be2102.ccr41.par01.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,129.250.5.16,ae-8.r23.chcgil09.us.bb.gin.ntt.net,us
1709588022,130.117.15.69,be6453.agr21.par04.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,64.125.15.96,ae71.zayo.ter1.lga5.us.zip.zayo.com,US,New York,40.777199,-73.872597
1709588022,154.54.88.49,be2414.ccr21.hkg02.atlas.cogentco.com,HK,Hong Kong,22.320304,114.198074
1709588022,154.54.6.222,be2717.ccr21.cle04.atlas.cogentco.com,US,Cleveland,41.411701,-81.849800
1709588022,154.54.27.161,be3247.ccr22.sea02.atlas.cogentco.com,US,Seattle,47.449001,-122.308998
1709588022,66.28.4.41,be2742.ccr41.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,129.250.5.61,ae-4.r22.sngpsi07.sg.bb.gin.ntt.net,sg
1709588022,64.125.23.116,ae25.cs1.lga5.us.eth.zayo.com,US,New York,40.777199,-73.872597
1709588022,72.52.84.154,bacom-as577.10gigabitethernet4.switch2.sea1.he.net,US,Seattle,47.449001,-122.308998
1709588022,149.11.180.185,be6823.nr51.b015923-1.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,87.230.113.1,ae0.lon5-cr-merak.bb.gdinf.net,GB,London,51.470600,-0.461941
1709588022,180.87.112.142,if-ae-7-2.thar1.hk2-hongkong.as6453.net,HK,Hong Kong,22.278320,114.174690
1709588022,104.44.230.199,ae30-0.ear06.mrs20.ntwk.msn.net,FR,Marseille,43.439272,5.221424
1709588022,129.250.200.158,xe-1-5-0-2.a02.miamfl02.us.ce.gin.ntt.net,us
1709588022,130.117.1.118,be3187.ccr42.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,130.117.0.1,be3186.ccr41.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,64.125.23.46,ae12.cs2.sea1.us.eth.zayo.com,US,Seattle,47.449001,-122.308998
1709588022,129.250.3.174,ae-10.r25.snjsca04.us.bb.gin.ntt.net,us
1709588022,129.250.2.133,ae-1.r20.sydnau05.au.bb.gin.ntt.net,au
1709588022,128.241.9.55,ae-0.trustpower.snjsca09.us.bb.gin.ntt.net,us
1709588022,154.54.61.161,be2382.ccr42.lon13.atlas.cogentco.com,GB,London,51.470600,-0.461941
1709588022,154.54.61.166,be3732.rcr31.fra06.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,202.68.65.33,ce-0-0-2-100.a00.sydnau05.au.ce.gin.ntt.net,au
1709588022,129.250.4.151,ae-3.r25.lsanca07.us.bb.gin.ntt.net,us
1709588022,129.250.4.137,ae-6.r21.amstnl07.nl.bb.gin.ntt.net,nl
1709588022,104.44.29.134,be-3-0.ibr02.bom31.ntwk.msn.net,IN,Mumbai,19.088699,72.867897
1709588022,154.54.31.90,be3036.ccr22.mci01.atlas.cogentco.com,US,Kansas City,39.297600,-94.713898
1709588022,154.18.5.209,te0-4-0-5-2.ccr21.hkg02.atlas.cogentco.com,HK,Hong Kong,22.320304,114.198074
1709588022,128.241.7.159,ae-0.reliance-jio-infocomm.nycmny17.us.bb.gin.ntt.net,us
1709588022,104.44.42.142,ae29-0.icr01.hkg20.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.42.196,ae26-0.icr02.hkg31.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.42.176,ae27-0.icr01.hkg31.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,129.250.2.67,ae-4.r27.osakjp02.jp.bb.gin.ntt.net,jp
1709588022,149.11.38.189,te0-2-0-6.ccr21.ams04.atlas.cogentco.com,NL,Amsterdam,52.308601,4.763890
1709588022,129.250.6.16,ae-0.r20.nwrknj03.us.bb.gin.ntt.net,us
1709588022,129.250.2.167,ae-6.r21.nwrknj03.us.bb.gin.ntt.net,us
1709588022,104.44.230.42,ae24-0.icr01.ams21.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,104.44.30.99,be-2-0.ibr02.fra23.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.29.162,be-3-0.ibr02.sto30.ntwk.msn.net,SE,Stockholm,59.651901,17.918600
1709588022,104.44.29.252,be-3-0.ibr02.cle02.ntwk.msn.net,US,Cleveland,41.411701,-81.849800
1709588022,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,129.250.2.50,ae-10.r32.tokyjp05.jp.bb.gin.ntt.net,jp
1709588022,129.250.3.79,ae-0.a04.lsanca07.us.bb.gin.ntt.net,us
1709588022,129.250.3.9,ae-0.a02.nycmny17.us.bb.gin.ntt.net,us
1709588022,63.243.226.5,if-ae-49-2.tcore2.00s-seattle.as6453.net,US,Seattle,47.606210,-122.332070
1709588022,129.250.3.146,ae-5.r24.snjsca04.us.bb.gin.ntt.net,us
1709588022,180.87.15.208,if-ae-18-2.tcore2.svw-singapore.as6453.net,SG,Singapore,1.289670,103.850070
1709588022,63.243.180.65,if-bundle-19-2.qcore1.esin4-singapore.as6453.net,SG,Singapore,1.289670,103.850070
1709588022,129.250.5.62,ae-0.a02.sngpsi07.sg.bb.gin.ntt.net,sg
1709588022,129.250.2.26,ae-0.r22.chcgil09.us.bb.gin.ntt.net,us
1709588022,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,GB,London,51.470600,-0.461941
1709588022,104.44.21.151,be-162-0.ibr02.mwh01.ntwk.msn.net,US,Moses Lake,47.207699,-119.320000
1709588022,104.44.42.78,ae24-0.icr02.fra23.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,116.0.82.63,if-ae-2-2.tcore2.hk2-hongkong.as6453.net,HK,Hong Kong,22.278320,114.174690
1709588022,104.44.28.63,be-3-0.ibr01.fra23.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.19.45,be-2-0.ibr04.fra30.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.11.131,be-102-0.ibr01.hkg20.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.18.224,be-7-0.ibr02.cys04.ntwk.msn.net,US,Cheyenne,41.155701,-104.811997
1709588022,104.44.30.110,be-14-0.ibr02.lon24.ntwk.msn.net,GB,London,51.470600,-0.461941
1709588022,116.0.93.146,if-ae-37-4.tcore2.hk2-hongkong.as6453.net,HK,Hong Kong,22.278320,114.174690
1709588022,104.44.11.121,be-102-0.ibr01.hkg31.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.11.135,be-100-0.ibr01.hkg20.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,129.250.2.42,ae-4.r26.osakjp02.jp.bb.gin.ntt.net,jp
1709588022,195.219.87.214,if-ae-50-2.tcore2.fnm-frankfurt.as6453.net,DE,Frankfurt am Main,50.115520,8.684170
1709588022,64.125.23.44,ae11.cs1.sea1.us.eth.zayo.com,US,Seattle,47.449001,-122.308998
1709588022,104.44.22.235,be-100-0.ibr01.ams21.ntwk.msn.net,NL,Amsterdam,52.308601,4.763890
1709588022,104.44.11.141,be-120-0.ibr02.hkg31.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.19.12,be-8-0.ibr02.mrs20.ntwk.msn.net,FR,Marseille,43.439272,5.221424
1709588023,5.254.73.90,fra-eq5-02gw.voxility.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,129.250.5.55,ae-4.r32.tokyjp05.jp.bb.gin.ntt.net,jp
1709588022,129.250.3.81,ae-1.a04.lsanca07.us.bb.gin.ntt.net,us
1709588022,129.250.202.94,xe-3-3-0-1.a03.miamfl02.us.ce.gin.ntt.net,us
1709588022,129.250.2.196,ae-2.r23.miamfl02.us.bb.gin.ntt.net,us
1709588022,185.156.45.5,vl1104.sgp-eq3-core-1.cdn77.com,AU,Shay Gap,-20.424700,120.140999
1709588022,138.199.0.223,vl212.sgp-eq3-edge-1.cdn77.com,AU,Shay Gap,-20.424700,120.140999
1709588022,138.199.0.221,vl211.sgp-eq3-edge-1.cdn77.com,AU,Shay Gap,-20.424700,120.140999
1709588022,129.250.2.243,ae-13.r33.tokyjp05.jp.bb.gin.ntt.net,jp
1709588022,129.250.7.71,ae-1.a00.amstnl07.nl.bb.gin.ntt.net,nl
1709588022,129.250.2.108,ae-1.a02.miamfl02.us.bb.gin.ntt.net,us
1709588022,129.250.9.63,ae-0.pccw.sydnau05.au.bb.gin.ntt.net,au
1709588022,129.250.9.186,xe-1.cnc-g.osakjp02.jp.bb.gin.ntt.net,jp
1709588022,180.87.39.21,if-ae-12-2.tcore1.l78-london.as6453.net,GB,London,51.508530,-0.125740
1709588022,129.250.7.48,ae-5.r21.sydnau06.au.bb.gin.ntt.net,au
1709588022,129.250.7.31,ae-1.r03.osakjp02.jp.bb.gin.ntt.net,jp
1709588022,129.250.3.38,ae-9.r20.parsfr04.fr.bb.gin.ntt.net,fr
1709588023,5.254.112.198,ams-eq6-01gw.voxility.net,NL,Amsterdam,52.308601,4.763890
1709588022,154.54.72.225,be2780.ccr42.par01.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,154.54.31.234,be2994.ccr32.yyz02.atlas.cogentco.com,CA,Toronto,43.677200,-79.630600
1709588022,154.54.42.90,be3260.ccr22.ymq01.atlas.cogentco.com,CA,Montreal,45.470600,-73.740799
1709588022,154.54.28.74,be2763.ccr41.dfw03.atlas.cogentco.com,US,Dallas-Fort Worth,32.896801,-97.038002
1709588022,154.54.36.54,be2959.ccr21.muc03.atlas.cogentco.com,DE,Munich,48.137798,11.690300
1709588022,149.6.71.169,be4338.rcr21.b016833-0.waw01.atlas.cogentco.com,PL,Warsaw,52.165699,20.967100
1709588022,104.44.29.132,be-31-0.ibr02.par21.ntwk.msn.net,FR,Paris,49.012798,2.550000
1709588022,104.44.20.248,be-102-0.ibr01.fra23.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,104.44.29.250,be-11-0.ibr01.cle02.ntwk.msn.net,US,Cleveland,41.411701,-81.849800
1709588022,154.54.87.225,be2923.ccr31.sin01.atlas.cogentco.com,SG,Singapore,1.350190,103.994003
1709588022,104.44.53.189,ae28-0.icr02.mwh01.ntwk.msn.net,US,Moses Lake,47.207699,-119.320000
1709588022,154.54.87.214,be2919.ccr32.mrs02.atlas.cogentco.com,FR,Marseille,43.439272,5.221424
1709588022,154.54.140.65,be3492.rcr51.hkg01.atlas.cogentco.com,HK,Hong Kong,22.320304,114.198074
1709588022,129.250.66.138,ae-0.cnc-g.osakjp02.jp.bb.gin.ntt.net,jp
1709588022,104.44.37.27,ae63-0.ier01.tlv30.ntwk.msn.net,IL,Tel Aviv,32.011398,34.886700
1709588022,104.44.235.190,ae27-0.icr01.fra21.ntwk.msn.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,128.241.9.54,ae-3.a00.snjsca09.us.bb.gin.ntt.net,us
1709588022,80.231.165.25,if-bundle-2-2.qcore2.emrs2-marseille.as6453.net,FR,Marseille,43.296950,5.381070
1709588022,116.0.93.210,ix-ae-20-0.tcore2.hk2-hongkong.as6453.net,HK,Hong Kong,22.278320,114.174690
1709588022,80.231.131.161,if-ae-14-2.tcore2.av2-amsterdam.as6453.net,NL,Amsterdam,52.374030,4.889690
1709588022,80.231.131.117,if-ae-15-2.tcore2.l78-london.as6453.net,GB,London,51.508530,-0.125740
1709588022,129.250.7.66,ae-7.r22.sngpsi07.sg.bb.gin.ntt.net,sg
1709588022,63.243.128.26,if-ae-7-2.tcore1.n0v-newyork.as6453.net,US,New York,40.714270,-74.005970
1709588022,154.54.38.170,be3375.ccr42.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,154.54.61.21,be2103.ccr42.par01.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,154.54.3.213,be2433.ccr32.dfw01.atlas.cogentco.com,US,Dallas-Fort Worth,32.896801,-97.038002
1709588022,154.54.5.90,be3035.ccr21.mci01.atlas.cogentco.com,US,Kansas City,39.297600,-94.713898
1709588022,154.54.59.253,be4356.rcr71.b059546-0.ams03.atlas.cogentco.com,NL,Amsterdam,52.308601,4.763890
1709588022,154.54.61.157,be2375.ccr41.lon13.atlas.cogentco.com,GB,London,51.470600,-0.461941
1709588022,154.54.58.6,be2974.ccr51.vie01.atlas.cogentco.com,AT,Vienna,48.110298,16.569700
1709588022,154.54.38.65,be3183.ccr41.par01.atlas.cogentco.com,FR,Paris,49.012798,2.550000
1709588022,80.231.154.32,if-bundle-15-2.qcore1.pye-paris.as6453.net,FR,Paris,48.853410,2.348800
1709588022,130.117.14.198,telia.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,216.6.90.22,if-ae-2-2.tcore2.n0v-newyork.as6453.net,US,New York,40.714270,-74.005970
1709588022,154.25.5.49,be3576.agr41.fra03.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,154.54.1.194,be3142.ccr41.sjc03.atlas.cogentco.com,US,San Jose,37.362598,-121.929001
1709588022,154.54.88.1,be2531.ccr31.jfk10.atlas.cogentco.com,US,New York,40.639801,-73.778900
1709588022,154.54.47.214,be2764.ccr41.dfw03.atlas.cogentco.com,US,Dallas-Fort Worth,32.896801,-97.038002
1709588022,154.54.44.170,be2832.ccr42.ord01.atlas.cogentco.com,US,Chicago,41.978600,-87.904800
1709588022,154.54.56.145,be4516.agr21.fra06.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,154.54.9.26,telia.bos01.atlas.cogentco.com,US,Boston,42.364300,-71.005203
1709588022,154.54.46.178,be2766.ccr41.ord03.atlas.cogentco.com,US,Chicago,41.978600,-87.904800
1709588022,180.87.67.45,ix-be-10.ecore1.svw-singapore.as6453.net,SG,Singapore,1.289670,103.850070
1709588022,180.87.36.41,if-be-34-2.ecore2.esin4-singapore.as6453.net,SG,Singapore,1.289670,103.850070
1709588022,154.18.16.65,te0-1-1-8.ccr31.sin01.atlas.cogentco.com,SG,Singapore,1.350190,103.994003
1709588022,213.200.116.225,ae21.cr2-fra6.ip4.gtt.net,DE,Frankfurt am Main,50.033333,8.570556
1709588022,80.231.154.61,if-ae-55-6.tcore1.pvu-paris.as6453.net,FR,Paris,48.853410,2.348800
1709588022,185.156.45.6,vl1104.sgp-eq3-core-2.cdn77.com,AU,Shay Gap,-20.424700,120.140999
1709588022,149.14.69.129,te0-5-0-7-3.agr21.fra06.atlas.cogentco.com,DE,Frankfurt am Main,50.033333,8.570556
1709588022,195.219.50.99,if-ae-51-4.tcore1.fr0-frankfurt.as6453.net,DE,Frankfurt am Main,50.115520,8.684170
1709588022,104.44.41.31,ae23-0.ear01.hkg30.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.33.115,be-20-0.ibr01.hkg30.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.33.119,be-21-0.ibr02.hkg30.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,195.219.50.61,if-ae-59-9.tcore2.fnm-frankfurt.as6453.net,DE,Frankfurt am Main,50.115520,8.684170
1709588022,104.44.11.151,be-120-0.ibr02.hkg20.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.11.147,be-122-0.ibr02.hkg20.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,104.44.11.137,be-122-0.ibr02.hkg31.ntwk.msn.net,HK,Hong Kong,22.320304,114.198074
1709588022,180.87.169.18,if-hge-0-0-0-15.ecore1.hk2-hongkong.as6453.net,HK,Hong Kong,22.278320,114.174690
1709588022,208.184.12.128,zayo.ae68.ter1.sea1.us.zip.zayo.com,US,Seattle,47.449001,-122.308998
1709588022,195.219.50.233,if-ae-59-8.tcore1.fr0-frankfurt.as6453.net,DE,Frankfurt am Main,50.115520,8.684170
1709588022,45.142.244.2,v500.cr01.lon07.gb.misaka.io,GB,London,51.470600,-0.461941
1709588022,184.104.196.221,port-channel3.core2.sea1.he.net,US,Seattle,47.449001,-122.308998
1709588022,80.231.153.168,if-ae-55-4.tcore1.pvu-paris.as6453.net,FR,Paris,48.853410,2.348800
1709588022,129.250.4.142,ae-5.r24.sttlwa01.us.bb.gin.ntt.net,us
1709588022,129.250.6.176,ae-11.r20.nwrknj03.us.bb.gin.ntt.net,us
1709588022,195.219.87.215,if-be-50-2.ecore2.emrs2-marseille.as6453.net,FR,Marseille,43.296950,5.381070
1709588022,195.219.87.215,if-bundle-50-2.qcore2.emrs2-marseille.as6453.net,FR,Marseille,43.296950,5.381070
1709588022,116.0.93.138,if-ae-37-8.tcore2.hk2-hongkong.as6453.net,HK,Hong Kong,22.278320,114.174690
1709588022,45.11.107.75,gw-as25369.cr01.lon07.gb.misaka.io,GB,London,51.470600,-0.461941
